Date,Amount,Category,Description,Department,Urgency,Complexity,AutoApprove,Approver,ApproverName,ApproverPosition,SpendingLimit,RequireReceipt,ComplianceLimit
2023-05-27 13:41:38.722143,386.74,Training,Training expense on 2023-05-27,HR,High,Medium,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,300
2024-01-04 13:41:38.722143,178.17,Utilities,Utilities expense on 2024-01-04,HR,Medium,Medium,True,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,False,200
2023-12-11 13:41:38.722143,452.24,Miscellaneous,Miscellaneous expense on 2023-12-11,Finance,Low,Medium,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,False,200
2024-04-21 13:41:38.722143,420.8,Marketing,Marketing expense on 2024-04-21,IT,High,Low,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,1000
2023-09-05 13:41:38.722143,366.01,Software,Software expense on 2023-09-05,Operations,Low,High,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,200
2023-11-26 13:41:38.722143,318.73,Wifi,Wifi expense on 2023-11-26,HR,Medium,Low,True,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,50
2023-09-29 13:41:38.722143,276.94,Utilities,Utilities expense on 2023-09-29,HR,Low,High,True,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,False,200
2023-05-31 13:41:38.722143,259.74,Meals,Meals expense on 2023-05-31,Operations,Low,High,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,50
2023-12-13 13:41:38.722143,23.47,Software,Software expense on 2023-12-13,Finance,High,High,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,200
2023-05-27 13:41:38.722143,127.75,Marketing,Marketing expense on 2023-05-27,IT,Medium,High,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,1000
2024-04-27 13:41:38.722143,307.51,Software,Software expense on 2024-04-27,IT,Medium,High,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,200
2023-11-05 13:41:38.722143,280.7,Training,Training expense on 2023-11-05,IT,High,Low,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,300
2023-08-13 13:41:38.722143,234.84,Marketing,Marketing expense on 2023-08-13,IT,High,Low,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,1000
2023-05-12 13:41:38.722143,402.01,Maintenance,Maintenance expense on 2023-05-12,Operations,High,Low,True,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,500
2024-02-13 13:41:38.722143,104.52,Marketing,Marketing expense on 2024-02-13,IT,High,Low,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,1000
2023-10-13 13:41:38.722143,15.71,Equipment,Equipment expense on 2023-10-13,Finance,Medium,Low,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,1000
2024-01-06 13:41:38.722143,493.84,Meals,Meals expense on 2024-01-06,Operations,Low,High,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,50
2023-12-30 13:41:38.722143,271.66,Office Supplies,Office Supplies expense on 2023-12-30,HR,Medium,Low,True,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,False,100
2024-03-07 13:41:38.722143,479.71,Office Supplies,Office Supplies expense on 2024-03-07,HR,High,High,True,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,False,100
2024-03-01 13:41:38.722143,381.78,Wifi,Wifi expense on 2024-03-01,Operations,Medium,Low,True,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,50
2023-11-13 13:41:38.722143,463.9,Office Supplies,Office Supplies expense on 2023-11-13,Finance,High,Medium,True,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,False,100
2023-05-28 13:41:38.722143,453.39,Miscellaneous,Miscellaneous expense on 2023-05-28,Operations,Low,High,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,False,200
2023-10-19 13:41:38.722143,158.67,Equipment,Equipment expense on 2023-10-19,Operations,Medium,High,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,1000
2023-12-09 13:41:38.722143,291.42,Travel,Travel expense on 2023-12-09,HR,Low,High,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,500
2023-12-24 13:41:38.722143,275.78,Wifi,Wifi expense on 2023-12-24,Finance,Medium,Low,True,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,50
2023-11-12 13:41:38.722143,387.94,Equipment,Equipment expense on 2023-11-12,IT,High,Medium,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,1000
2024-02-23 13:41:38.722143,315.44,Software,Software expense on 2024-02-23,HR,Low,Low,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,200
2023-10-16 13:41:38.722143,421.6,Travel,Travel expense on 2023-10-16,HR,High,High,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,500
2023-07-05 13:41:38.722143,411.19,Software,Software expense on 2023-07-05,IT,Medium,High,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,200
2023-06-25 13:41:38.722143,313.55,Office Supplies,Office Supplies expense on 2023-06-25,HR,Low,Medium,True,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,False,100
2024-01-21 13:41:38.722143,418.78,Travel,Travel expense on 2024-01-21,HR,Low,Low,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,500
2023-12-09 13:41:38.722143,400.77,Wifi,Wifi expense on 2023-12-09,HR,Medium,High,True,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,50
2024-04-22 13:41:38.722143,176.21,Miscellaneous,Miscellaneous expense on 2024-04-22,Finance,Low,High,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,False,200
2024-04-16 13:41:38.722143,387.12,Meals,Meals expense on 2024-04-16,IT,Low,High,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,50
2023-05-25 13:41:38.722143,71.91,Maintenance,Maintenance expense on 2023-05-25,HR,High,Medium,True,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,500
2023-06-30 13:41:38.722143,423.42,Software,Software expense on 2023-06-30,Operations,High,Low,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,200
2023-10-19 13:41:38.722143,61.66,Marketing,Marketing expense on 2023-10-19,Finance,High,Medium,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,1000
2023-09-06 13:41:38.722143,60.58,Office Supplies,Office Supplies expense on 2023-09-06,Finance,Medium,Medium,True,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,False,100
2023-07-25 13:41:38.722143,170.93,Office Supplies,Office Supplies expense on 2023-07-25,IT,High,Medium,True,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,False,100
2023-11-10 13:41:38.722143,22.84,Maintenance,Maintenance expense on 2023-11-10,Operations,Low,Low,True,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,500
2023-07-14 13:41:38.722143,197.85,Miscellaneous,Miscellaneous expense on 2023-07-14,Finance,High,Low,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,False,200
2023-08-13 13:41:38.722143,479.18,Miscellaneous,Miscellaneous expense on 2023-08-13,Finance,High,High,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,False,200
2023-12-02 13:41:38.722143,152.73,Software,Software expense on 2023-12-02,IT,Medium,Medium,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,200
2023-09-15 13:41:38.722143,28.56,Marketing,Marketing expense on 2023-09-15,IT,Low,Low,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,1000
2023-12-10 13:41:38.722143,353.6,Software,Software expense on 2023-12-10,IT,High,Medium,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,200
2023-12-04 13:41:38.722143,337.19,Software,Software expense on 2023-12-04,IT,Low,Medium,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,200
2023-07-31 13:41:38.722143,257.05,Equipment,Equipment expense on 2023-07-31,IT,Medium,Low,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,1000
2023-11-23 13:41:38.722143,147.56,Software,Software expense on 2023-11-23,IT,Medium,Low,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,200
2023-09-17 13:41:38.722143,323.28,Miscellaneous,Miscellaneous expense on 2023-09-17,Finance,High,High,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,False,200
2023-08-07 13:41:38.722143,118.87,Utilities,Utilities expense on 2023-08-07,Finance,High,High,True,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,False,200
2023-11-11 13:41:38.722143,199.38,Office Supplies,Office Supplies expense on 2023-11-11,IT,Medium,High,True,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,False,100
2024-01-19 13:41:38.722143,492.59,Training,Training expense on 2024-01-19,Operations,Low,Medium,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,300
2023-06-23 13:41:38.722143,66.97,Maintenance,Maintenance expense on 2023-06-23,Finance,Medium,Medium,True,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,500
2024-03-09 13:41:38.722143,71.01,Meals,Meals expense on 2024-03-09,HR,High,Medium,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,50
2024-04-21 13:41:38.722143,337.17,Training,Training expense on 2024-04-21,HR,Medium,Medium,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,300
2023-12-10 13:41:38.722143,430.87,Maintenance,Maintenance expense on 2023-12-10,HR,High,Medium,True,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,500
2023-10-25 13:41:38.722143,291.59,Software,Software expense on 2023-10-25,Operations,High,Low,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,200
2023-07-23 13:41:38.722143,357.25,Meals,Meals expense on 2023-07-23,Operations,Low,Low,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,50
2023-10-31 13:41:38.722143,238.47,Marketing,Marketing expense on 2023-10-31,Finance,High,Low,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,1000
2023-10-18 13:41:38.722143,497.42,Equipment,Equipment expense on 2023-10-18,Operations,Low,Medium,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,1000
2023-12-12 13:41:38.722143,74.47,Wifi,Wifi expense on 2023-12-12,Finance,Medium,High,True,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,50
2024-02-06 13:41:38.722143,223.61,Utilities,Utilities expense on 2024-02-06,HR,High,Low,True,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,False,200
2023-05-25 13:41:38.722143,58.91,Software,Software expense on 2023-05-25,Finance,Medium,Medium,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,200
2024-01-20 13:41:38.722143,352.85,Meals,Meals expense on 2024-01-20,HR,Medium,Medium,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,50
2023-05-30 13:41:38.722143,39.64,Marketing,Marketing expense on 2023-05-30,HR,Medium,High,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,1000
2024-02-21 13:41:38.722143,452.66,Miscellaneous,Miscellaneous expense on 2024-02-21,Operations,Medium,Low,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,False,200
2023-11-04 13:41:38.722143,268.14,Equipment,Equipment expense on 2023-11-04,IT,Medium,Low,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,1000
2024-05-02 13:41:38.722143,264.63,Training,Training expense on 2024-05-02,HR,High,Medium,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,300
2023-09-28 13:41:38.722143,408.42,Office Supplies,Office Supplies expense on 2023-09-28,Operations,High,High,True,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,False,100
2023-11-08 13:41:38.722143,463.01,Maintenance,Maintenance expense on 2023-11-08,Finance,High,High,True,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,500
2023-08-31 13:41:38.722143,260.04,Travel,Travel expense on 2023-08-31,HR,Medium,Medium,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,500
2023-08-16 13:41:38.722143,249.99,Software,Software expense on 2023-08-16,HR,Medium,High,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,200
2023-12-08 13:41:38.722143,372.5,Utilities,Utilities expense on 2023-12-08,Operations,Medium,High,True,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,False,200
2024-04-22 13:41:38.722143,42.88,Software,Software expense on 2024-04-22,IT,High,High,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,200
2023-12-13 13:41:38.722143,429.1,Utilities,Utilities expense on 2023-12-13,IT,Medium,High,True,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,False,200
2024-03-23 13:41:38.722143,284.16,Maintenance,Maintenance expense on 2024-03-23,Finance,Medium,High,True,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,500
2024-03-14 13:41:38.722143,436.74,Equipment,Equipment expense on 2024-03-14,Operations,Medium,High,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,1000
2024-01-31 13:41:38.722143,26.01,Marketing,Marketing expense on 2024-01-31,IT,High,Low,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,1000
2023-06-27 13:41:38.722143,432.44,Marketing,Marketing expense on 2023-06-27,HR,High,Low,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,1000
2023-09-10 13:41:38.722143,137.47,Software,Software expense on 2023-09-10,HR,Low,High,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,200
2023-07-14 13:41:38.722143,71.65,Training,Training expense on 2023-07-14,Operations,Medium,Medium,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,300
2023-06-05 13:41:38.722143,119.43,Office Supplies,Office Supplies expense on 2023-06-05,Operations,High,Low,True,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,False,100
2024-05-01 13:41:38.722143,170.83,Training,Training expense on 2024-05-01,HR,Low,Medium,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,300
2023-11-27 13:41:38.722143,334.64,Software,Software expense on 2023-11-27,IT,High,Medium,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,200
2023-07-16 13:41:38.722143,56.23,Maintenance,Maintenance expense on 2023-07-16,IT,Low,Low,True,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,500
2023-08-31 13:41:38.722143,323.3,Training,Training expense on 2023-08-31,HR,High,Medium,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,300
2023-08-09 13:41:38.722143,465.61,Utilities,Utilities expense on 2023-08-09,Operations,Medium,Medium,True,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,False,200
2023-07-30 13:41:38.722143,439.98,Training,Training expense on 2023-07-30,IT,Medium,Low,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,300
2023-06-01 13:41:38.722143,333.2,Equipment,Equipment expense on 2023-06-01,Finance,Low,Medium,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,1000
2024-03-04 13:41:38.722143,127.28,Miscellaneous,Miscellaneous expense on 2024-03-04,HR,Medium,Low,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,False,200
2024-02-11 13:41:38.722143,465.56,Software,Software expense on 2024-02-11,HR,Low,Low,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,200
2023-09-20 13:41:38.722143,383.84,Training,Training expense on 2023-09-20,HR,High,Medium,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,300
2023-12-15 13:41:38.722143,238.02,Utilities,Utilities expense on 2023-12-15,Operations,High,Medium,True,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,False,200
2024-03-16 13:41:38.722143,260.4,Miscellaneous,Miscellaneous expense on 2024-03-16,Finance,Low,Medium,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,False,200
2024-02-04 13:41:38.722143,357.74,Marketing,Marketing expense on 2024-02-04,IT,High,Medium,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,1000
2023-10-19 13:41:38.722143,189.78,Travel,Travel expense on 2023-10-19,IT,High,Medium,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,500
2023-09-05 13:41:38.722143,446.73,Miscellaneous,Miscellaneous expense on 2023-09-05,HR,Medium,Low,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,False,200
2023-10-13 13:41:38.722143,474.3,Travel,Travel expense on 2023-10-13,HR,Low,High,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,500
2023-10-03 13:41:38.722143,100.06,Wifi,Wifi expense on 2023-10-03,HR,Medium,Low,True,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,50
2023-05-24 13:41:38.722143,67.68,Utilities,Utilities expense on 2023-05-24,Operations,Medium,Medium,True,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,False,200
2023-05-29 13:41:38.722143,286.41,Maintenance,Maintenance expense on 2023-05-29,IT,Low,Medium,True,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,500
2024-01-26 13:41:38.722143,316.45,Travel,Travel expense on 2024-01-26,HR,Low,Low,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,500
2023-11-12 13:41:38.722143,434.28,Wifi,Wifi expense on 2023-11-12,Operations,Medium,Low,True,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,50
2024-02-14 13:41:38.722143,403.92,Utilities,Utilities expense on 2024-02-14,IT,High,Low,True,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,False,200
2023-11-16 13:41:38.722143,53.25,Utilities,Utilities expense on 2023-11-16,HR,High,High,True,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,False,200
2023-12-17 13:41:38.722143,167.84,Office Supplies,Office Supplies expense on 2023-12-17,HR,High,Low,True,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,False,100
2023-08-03 13:41:38.722143,120.39,Maintenance,Maintenance expense on 2023-08-03,Finance,Medium,High,True,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,500
2024-02-20 13:41:38.722143,263.07,Office Supplies,Office Supplies expense on 2024-02-20,HR,High,High,True,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,False,100
2023-05-09 13:41:38.722143,173.36,Wifi,Wifi expense on 2023-05-09,IT,Low,Medium,True,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,50
2023-06-22 13:41:38.722143,462.87,Office Supplies,Office Supplies expense on 2023-06-22,HR,Medium,Low,True,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,False,100
2023-08-17 13:41:38.722143,278.82,Software,Software expense on 2023-08-17,HR,Low,High,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,200
